subject,subject_id,relation,object,object_id,surface_text,weight
maustevoi,/c/fi/maustevoi/n,RelatedTo,butter,/c/en/butter,,1.0
persiljavoi,/c/fi/persiljavoi/n,RelatedTo,butter,/c/en/butter,,1.0
butters,/c/en/butters/n,FormOf,butter,/c/en/butter,,1.0
dutch hand,/c/en/dutch_hand/n,RelatedTo,butter,/c/en/butter,,1.0
тос,/c/mn/тос/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,زبدة,/c/ar/زبدة,,1.0
pat of butter,/c/en/pat_of_butter/n,IsA,butter,/c/en/butter/n,,1.0
churner,/c/en/churner/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,сүт май,/c/ky/сүт_май,,1.0
shortening,/c/en/shortening/n,RelatedTo,butter,/c/en/butter,,1.0
butero,/c/eo/butero/n,RelatedTo,butter,/c/en/butter,,1.0
smøre,/c/da/smøre/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mantega,/c/ast/mantega,,1.0
ერბო,/c/ka/ერბო/n,RelatedTo,butter,/c/en/butter,,1.0
mertéga,/c/jv/mertéga/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/v/wikt/en_1,RelatedTo,spread,/c/en/spread,,1.0
knoblauchbutter,/c/de/knoblauchbutter/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,май,/c/ba/май,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,gurin,/c/eu/gurin,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ቅቤ,/c/am/ቅቤ,,1.0
naijyouz,/c/za/naijyouz/n,RelatedTo,butter,/c/en/butter,,1.0
კარაქი,/c/ka/კარაქი/n,RelatedTo,butter,/c/en/butter,,1.0
ϭⲉⲗⲓ,/c/cop/ϭⲉⲗⲓ/n,RelatedTo,butter,/c/en/butter,,1.0
маслить,/c/ru/маслить/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ထောပတ်,/c/my/ထောပတ်,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,gjalpë,/c/sq/gjalpë,,1.0
ܟܪܥܐ,/c/syc/ܟܪܥܐ/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
βούτυρο,/c/el/βούτυρο/n,RelatedTo,butter,/c/en/butter,,1.0
نونی,/c/ur/نونی/n,RelatedTo,butter,/c/en/butter,,1.0
tarte tatin,/c/en/tarte_tatin/n,RelatedTo,butter,/c/en/butter,,1.0
soupe maigre,/c/en/soupe_maigre/n,RelatedTo,butter,/c/en/butter,,1.0
beurre,/c/nrf/beurre/n,RelatedTo,butter,/c/en/butter,,1.0
butterlike,/c/en/butterlike,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,maslo,/c/sl/maslo,,1.0
alfredo,/c/en/alfredo/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ᎪᏢᏅ,/c/chr/ᎪᏢᏅ,,1.0
voisilmä,/c/fi/voisilmä/n,RelatedTo,butter,/c/en/butter,,1.0
bơ,/c/vi/bơ/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
may,/c/crh/may/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ເບີ,/c/lo/ເບີ,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butir,/c/dlm/butir,,1.0
butter,/c/de/butter/n,Synonym,butter,/c/en/butter,,1.0
boterberg,/c/nl/boterberg/n,RelatedTo,butter,/c/en/butter,,1.0
bull butter,/c/en/bull_butter,DerivedFrom,butter,/c/en/butter,,1.0
scotch hands,/c/en/scotch_hands/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,వెన్న,/c/te/వెన్న,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,unt,/c/ro/unt,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,saryogʻ,/c/uz/saryogʻ,,1.0
yellow,/c/en/yellow/n,RelatedTo,butter,/c/en/butter,,1.0
butrizar,/c/io/butrizar/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,beurre,/c/fr/beurre,,1.0
whipped butter,/c/en/whipped_butter/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bör,/c/vo/bör,,1.0
blini,/c/en/blini/n,RelatedTo,butter,/c/en/butter,,1.0
バター,/c/ja/バター/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,黃油,/c/zh/黃油,,1.0
mandagíiya,/c/nv/mandagíiya/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ܚܐܘܬܐ,/c/syc/ܚܐܘܬܐ,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bơ,/c/vi/bơ,,1.0
butter,/c/en/butter/n,IsA,grocery,/c/en/grocery/n,,1.0
βούτυρον,/c/grc/βούτυρον/n,RelatedTo,butter,/c/en/butter,,1.0
butyrous,/c/en/butyrous/a,RelatedTo,butter,/c/en/butter,,1.0
