subject,subject_id,relation,object,object_id,surface_text,weight
qumësht,/c/sq/qumësht/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[qumësht]] is a translation of [[milk]],2.0
scalded milk,/c/en/scalded_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[scalded milk]] is a type of [[milk]],2.0
牛乳,/c/ja/牛乳/n,Synonym,milk,/c/en/milk,,2.0
coconut milk,/c/en/coconut_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[coconut milk]] is a type of [[milk]],2.0
دوشیدن,/c/fa/دوشیدن/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[دوشیدن]] is a translation of [[milk]],2.0
llet,/c/ca/llet/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[llet]] is a translation of [[milk]],2.0
lait,/c/fr/lait/n,Synonym,milk,/c/en/milk,,2.0
乳汁,/c/ja/乳汁/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[乳汁]] is a translation of [[milk]],2.0
لَبَن,/c/ar/لبن/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[لَبَن]] is a translation of [[milk]],2.0
Milk,/c/fi/milk/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[Milk]] is a translation of [[Milk]],2.0
acidophilus milk,/c/en/acidophilus_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[acidophilus milk]] is a type of [[milk]],2.0
susu,/c/ms/susu/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[susu]] is a translation of [[milk]],2.0
乳,/c/ja/乳/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[乳]] is a translation of [[milk]],2.0
air susu,/c/id/air_susu/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[air susu]] is a translation of [[milk]],2.0
รีดนม,/c/th/รีดนม/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[รีดนม]] is a translation of [[milk]],2.0
maito,/c/fi/maito/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[maito]] is a translation of [[milk]],2.0
