subject,subject_id,relation,object,object_id,surface_text,weight
bifurcation,/c/fr/bifurcation/n,Synonym,fork,/c/en/fork,,1.0
knork,/c/en/knork/n,RelatedTo,fork,/c/en/fork,,1.0
forko,/c/eo/forko/n,RelatedTo,fork,/c/en/fork,,1.0
forker,/c/fr/forker/v,Synonym,fork,/c/en/fork,,1.0
tand,/c/sv/tand/n,RelatedTo,fork,/c/en/fork,,1.0
A fork,/c/en/fork,CapableOf,hold things,/c/en/hold_things,[[A fork]] can [[hold things]],1.0
gear shift,/c/en/gear_shift/n,RelatedTo,fork,/c/en/fork,,1.0
odnož,/c/cs/odnož/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork,EtymologicallyDerivedFrom,forke,/c/enm/forke,,1.0
gaffel,/c/da/gaffel/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,galleta,/c/gl/galleta,,1.0
gollan,/c/gv/gollan/n,RelatedTo,fork,/c/en/fork,,1.0
kahveli,/c/fi/kahveli/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,intersection,/c/en/intersection,,1.0
fork,/c/en/fork/n,Synonym,garpu,/c/id/garpu,,1.0
forken,/c/en/forken,DerivedFrom,fork,/c/en/fork,,1.0
дыкъуакъуэ,/c/kbd/дыкъуакъуэ/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eat,/c/en/eat,"*When you want to [[eat]], you will use [[a fork]]",1.0
fork,/c/en/fork/n,Synonym,އޫ,/c/dv/އޫ,,1.0
uil'kaq,/c/esu/uil'kaq/n,RelatedTo,fork,/c/en/fork,,1.0
gabel,/c/de/gabel/n,RelatedTo,fork,/c/en/fork,,1.0
샅,/c/ko/샅/n,RelatedTo,fork,/c/en/fork,,1.0
senek,/c/crh/senek/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,RelatedTo,kick,/c/en/kick,,1.0
uma,/c/sw/uma/n,RelatedTo,fork,/c/en/fork,,1.0
sardexka,/c/eu/sardexka/n,RelatedTo,fork,/c/en/fork,,1.0
չանգալ,/c/hy/չանգալ/n,RelatedTo,fork,/c/en/fork,,1.0
вилушка,/c/mk/вилушка/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,AtLocation,a cutlery drawer,/c/en/cutlery_drawer,You are likely to find [[a fork]] in [[a cutlery drawer]],1.0
fork,/c/en/fork/n,RelatedTo,waterway,/c/en/waterway,,1.0
clough,/c/en/clough/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,ピッチフォーク,/c/ja/ピッチフォーク,,1.0
丫,/c/zh/丫,Synonym,fork,/c/en/fork,,1.0
三叉,/c/ja/三叉/n/wikt/en_2,RelatedTo,fork,/c/en/fork,,1.0
swallowtailed,/c/en/swallowtailed/a,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,furca,/c/ie/furca,,1.0
furculitsã,/c/rup/furculitsã/n,RelatedTo,fork,/c/en/fork,,1.0
フォーク,/c/ja/フォーク,EtymologicallyDerivedFrom,fork,/c/en/fork,,1.0
vara,/c/la/vara/n,RelatedTo,fork,/c/en/fork,,1.0
rozcestí,/c/cs/rozcestí/n,RelatedTo,fork,/c/en/fork,,1.0
