subject,subject_id,relation,object,object_id,surface_text,weight
croissant,/c/cs/croissant/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,croissant,/c/es/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,크루아상,/c/ko/크루아상,,1.0
牛角麵包,/c/zh/牛角麵包/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,cruasán,/c/es/cruasán,,1.0
croissant,/c/en/croissant/n,Synonym,羊角麵包,/c/zh/羊角麵包,,1.0
croissant,/c/en/croissant/n,Synonym,cuerno,/c/es/cuerno,,1.0
croissant,/c/en/croissant/n,Synonym,кроасан,/c/bg/кроасан,,1.0
bánh sừng bò,/c/vi/bánh_sừng_bò/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissandwich,/c/en/croissandwich,DerivedFrom,croissant,/c/en/croissant/n,,1.0
chifer,/c/it/chifer/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,kifli,/c/hu/kifli,,1.0
cronut,/c/en/cronut,DerivedFrom,croissant,/c/en/croissant,,1.0
кроасан,/c/mk/кроасан/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,kruasan,/c/eu/kruasan,,1.0
κρουασάν,/c/el/κρουασάν/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,新月形面包,/c/zh/新月形面包,,1.0
cronut,/c/en/cronut/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,bánh con cua,/c/vi/bánh_con_cua,,1.0
croissant,/c/en/croissant/n,Synonym,рогалик,/c/ru/рогалик,,1.0
kipfel,/c/en/kipfel/n,Synonym,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,круассан,/c/ru/круассан,,1.0
croissant,/c/en/croissant/n,Synonym,ครัวซองต์,/c/th/ครัวซองต์,,1.0
croissant,/c/en/croissant/n,RelatedTo,crescent,/c/en/crescent,,1.0
medialuna,/c/en/medialuna/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissants,/c/en/croissants/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,크레센트,/c/ko/크레센트,,1.0
croissant,/c/en/croissant/n,Synonym,hörnchen,/c/de/hörnchen,,1.0
croissant,/c/fr/croissant/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,牛角酥,/c/zh/牛角酥,,1.0
croissant,/c/en/croissant/n,Synonym,croissant,/c/hu/croissant,,1.0
croissant,/c/en/croissant,EtymologicallyDerivedFrom,croissant,/c/fr/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,קרואסון,/c/he/קרואסון,,1.0
croissant,/c/en/croissant/n,Synonym,chifer,/c/it/chifer,,1.0
croissant,/c/en/croissant/n,Synonym,可頌,/c/zh/可頌,,1.0
羊角面包,/c/zh/羊角面包,Synonym,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,croissant,/c/pt/croissant,,1.0
croissant,/c/it/croissant/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/pt/croissant/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,kruasan,/c/tr/kruasan,,1.0
croissant,/c/en/croissant/n,Synonym,croissant,/c/fr/croissant,,1.0
cronut,/c/en/cronut,DerivedFrom,croissant,/c/en/croissant/n,,1.0
croissant,/c/en/croissant/n,Synonym,კრუასანი,/c/ka/კრუასანი,,1.0
croissant,/c/en/croissant/n,Synonym,סהרון,/c/he/סהרון,,1.0
croissant,/c/en/croissant/n,Synonym,rožok,/c/sk/rožok,,1.0
croissant,/c/en/croissant/n,Synonym,croissant,/c/ca/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,羊角包,/c/zh/羊角包,,1.0
croissant,/c/en/croissant/n,Synonym,bánh sừng bò,/c/vi/bánh_sừng_bò,,1.0
kroissantti,/c/fi/kroissantti/n,RelatedTo,croissant,/c/en/croissant,,1.0
kroasan,/c/sh/kroasan,Synonym,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,voisarvi,/c/fi/voisarvi,,1.0
crescent roll,/c/en/crescent_roll/n,RelatedTo,croissant,/c/en/croissant,,1.0
pain au chocolat,/c/en/pain_au_chocolat/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,კროასანი,/c/ka/კროასანი,,1.0
croissant,/c/en/croissant/n,Synonym,可颂,/c/zh/可颂,,1.0
croissant,/c/sv/croissant/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,croissant,/c/nl/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,croissant,/c/fi/croissant,,1.0
cornetto,/c/it/cornetto/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissandwich,/c/en/croissandwich/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,roti bulan sabit,/c/id/roti_bulan_sabit,,1.0
croissant,/c/en/croissant/n,Synonym,クロワッサン,/c/ja/クロワッサン,,1.0
croissants,/c/en/croissants/n,FormOf,croissant,/c/en/croissant,,1.0
croissant,/c/en/croissant/n,Synonym,ay çöreği,/c/tr/ay_çöreği,,1.0
bizcocho,/c/es/bizcocho/n,RelatedTo,croissant,/c/en/croissant,,1.0
