subject,subject_id,relation,object,object_id,surface_text,weight
dining table,/c/en/dining_table/n,Synonym,飯桌,/c/zh/飯桌,,1.0
dining table,/c/en/dining_table/n,Synonym,dulang,/c/fil/dulang,,1.0
dining table,/c/en/dining_table/n,RelatedTo,dining chair,/c/en/dining_chair,,1.0
饭桌,/c/zh/饭桌,Synonym,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,eating food,/c/en/eating_food,[[a dining table]] is for [[eating food]],1.0
dining tables,/c/en/dining_tables/n,FormOf,dining table,/c/en/dining_table,,1.0
place setting,/c/en/place_setting/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dinner table,/c/en/dinner_table,RelatedTo,dining table,/c/en/dining_table,,1.0
nerrivik,/c/kl/nerrivik/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,食卓,/c/ja/食卓,,1.0
high table,/c/en/high_table/n,RelatedTo,dining table,/c/en/dining_table,,1.0
A dining table,/c/en/dining_table,HasProperty,paired with chairs,/c/en/paired_with_chairs,[[A dining table]] is [[paired with chairs]],1.0
spisebord,/c/da/spisebord/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,سفرة,/c/ar/سفرة,,1.0
mahogany,/c/en/mahogany/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,doing homework,/c/en/doing_homework,[[a dining table]] is for [[doing homework]],1.0
dining table,/c/en/dining_table/n,Synonym,餐檯,/c/zh/餐檯,,1.0
卓袱,/c/ja/卓袱/n,RelatedTo,dining table,/c/en/dining_table,,1.0
captain's table,/c/en/captain's_table/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n/wn/artifact,ExternalURL,103205892-n,http://wordnet-rdf.princeton.edu/wn31/103205892-n,,1.0
dining table,/c/en/dining_table/n,Synonym,обеденный стол,/c/ru/обеденный_стол,,1.0
a dining table,/c/en/dining_table,UsedFor,drinking on,/c/en/drinking_on,[[a dining table]] is for [[drinking on]],1.0
a dining table,/c/en/dining_table,UsedFor,discussions,/c/en/discussions,[[a dining table]] is for [[discussions]],1.0
a dining table,/c/en/dining_table,UsedFor,holiday meals,/c/en/holiday_meals,[[a dining table]] is for [[holiday meals]],1.0
a dining table,/c/en/dining_table,UsedFor,leave messages,/c/en/leave_messages,You can use [[a dining table]] to [[leave messages]],1.0
a dining table,/c/en/dining_table,AtLocation,the formal dining room,/c/en/formal_dining_room,You are likely to find [[a dining table]] in [[the formal dining room]],1.0
dining table,/c/en/dining_table/n,RelatedTo,table à manger,/c/fr/table_à_manger,,1.0
飯桌,/c/zh/飯桌/n,RelatedTo,dining table,/c/en/dining_table,,1.0
上桌,/c/zh/上桌/v,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,キッチンテーブル,/c/ja/キッチンテーブル,,1.0
a dining table,/c/en/dining_table,UsedFor,family gatherings,/c/en/family_gatherings,[[a dining table]] is for [[family gatherings]],1.0
a dining table,/c/en/dining_table,UsedFor,entertain a large group of people,/c/en/entertain_large_group_of_people,You can use [[a dining table]] to [[entertain a large group of people]],1.0
食卓,/c/ja/食卓/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,special occassions,/c/en/special_occassions,[[a dining table]] is for [[special occassions]],1.0
a dining table,/c/en/dining_table,UsedFor,playing cards sometimes,/c/en/playing_cards_sometimes,[[a dining table]] is used for [[playing cards sometimes]],1.0
tavolo da pranzo,/c/it/tavolo_da_pranzo/n,RelatedTo,dining table,/c/en/dining_table,,1.0
racetrack table,/c/en/racetrack_table/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,laying with cutlery,/c/en/laying_with_cutlery,[[a dining table]] is for [[laying with cutlery]],1.0
a dining table,/c/en/dining_table,UsedFor,doing jigsaw puzzles on,/c/en/doing_jigsaw_puzzles_on,[[a dining table]] is for [[doing jigsaw puzzles on]],1.0
سفرة,/c/ar/سفرة/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining,/c/en/dining/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining chair,/c/en/dining_chair/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,table à manger,/c/fr/table_à_manger,,1.0
dining table,/c/en/dining_table/n,Synonym,byrddau bwyd,/c/cy/byrddau_bwyd,,1.0
a dining table,/c/en/dining_table,AtLocation,a cafeteria,/c/en/cafeteria,You are likely to find [[a dining table]] in [[a cafeteria]],1.0
обеденный стол,/c/ru/обеденный_стол/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,entertain guests,/c/en/entertain_guests,You can use [[a dining table]] to [[entertain guests]],1.0
dining table,/c/en/dining_table/n,Synonym,yemek masası,/c/tr/yemek_masası,,1.0
dining table,/c/en/dining_table/n,Synonym,饭桌,/c/zh/饭桌,,1.0
cruet,/c/en/cruet/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,ճաշասեղան,/c/hy/ճաշասեղան,,1.0
spisebord,/c/no/spisebord/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,paparahua,/c/mi/paparahua,,1.0
τραπεζαρία,/c/el/τραπεζαρία/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,dining,/c/en/dining,[[a dining table]] is used for [[dining]],1.0
dining table,/c/en/dining_table/n,Synonym,餐台,/c/zh/餐台,,1.0
ճաշասեղան,/c/hy/ճաշասեղան/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,식탁,/c/ko/식탁,,1.0
a dining table,/c/en/dining_table,UsedFor,leaving papers on,/c/en/leaving_papers_on,[[a dining table]] is for [[leaving papers on]],1.0
a dining table,/c/en/dining_table,UsedFor,formal dining,/c/en/formal_dining,[[a dining table]] is for [[formal dining]],1.0
table decoration,/c/en/table_decoration/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,arranging papers,/c/en/arranging_papers,[[a dining table]] is for [[arranging papers]],1.0
a dining table,/c/en/dining_table,UsedFor,eat dinner on,/c/en/eat_dinner_on,You can use [[a dining table]] to [[eat dinner on]],1.0
dining table,/c/en/dining_table/n,Synonym,spisebord,/c/da/spisebord,,1.0
餐桌,/c/zh/餐桌/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,RelatedTo,dining room,/c/en/dining_room,,1.0
dining table,/c/en/dining_table/n,RelatedTo,dinner table,/c/en/dinner_table,,1.0
a dining table,/c/en/dining_table,UsedFor,entertaining others,/c/en/entertaining_others,[[a dining table]] is for [[entertaining others]],1.0
kiddie table,/c/en/kiddie_table/n,RelatedTo,dining table,/c/en/dining_table,,1.0
餐桌,/c/zh/餐桌,Synonym,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,RelatedTo,dining set,/c/en/dining_set,,1.0
dining table,/c/en/dining_table/n,Synonym,bwrdd bwyd,/c/cy/bwrdd_bwyd,,1.0
a dining table,/c/en/dining_table,UsedFor,have sex with your spouse,/c/en/have_sex_with_spouse,You can use [[a dining table]] to [[have sex with your spouse]],1.0
a dining table,/c/en/dining_table,UsedFor,family discussions,/c/en/family_discussions,[[a dining table]] is for [[family discussions]],1.0
table à manger,/c/fr/table_à_manger/n,Synonym,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,have a gathering of friends,/c/en/have_gathering_of_friends,You can use [[a dining table]] to [[have a gathering of friends]],1.0
dining table,/c/en/dining_table/n,Synonym,mesa de xantar,/c/gl/mesa_de_xantar,,1.0
esstisch,/c/de/esstisch/n,Synonym,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,having friends around for dinner,/c/en/having_friends_around_for_dinner,[[a dining table]] is for [[having friends around for dinner]],1.0
a dining table,/c/en/dining_table,UsedFor,working on a hobby,/c/en/working_on_hobby,[[a dining table]] is for [[working on a hobby]],1.0
tablecloth,/c/en/tablecloth/n,RelatedTo,dining table,/c/en/dining_table,,1.0
salt cellar,/c/en/salt_cellar/n,RelatedTo,dining table,/c/en/dining_table,,1.0
софра,/c/mk/софра/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,трпезариска маса,/c/mk/трпезариска_маса,,1.0
dining table,/c/en/dining_table/n,Synonym,étkezőasztal,/c/hu/étkezőasztal,,1.0
dining table,/c/en/dining_table/n,Synonym,食卓,/c/ko/食卓,,1.0
dining table,/c/en/dining_table/n,Synonym,餐枱,/c/zh/餐枱,,1.0
middagsbord,/c/no/middagsbord/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,ruokapöytä,/c/fi/ruokapöytä,,1.0
dining table,/c/en/dining_table/n,Synonym,pâraisse,/c/nrf/pâraisse,,1.0
crumbcloth,/c/en/crumbcloth/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,spisebord,/c/no/spisebord,,1.0
a dining table,/c/en/dining_table,UsedFor,eating dinner on,/c/en/eating_dinner_on,[[a dining table]] is for [[eating dinner on]],1.0
dining table,/c/en/dining_table/n,Synonym,mesa de jantar,/c/pt/mesa_de_jantar,,1.0
pispis,/c/fil/pispis/n/wikt/en_1,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,hapag kainan,/c/fil/hapag_kainan,,1.0
a dining table,/c/en/dining_table,UsedFor,playing cards,/c/en/playing_cards,[[a dining table]] is for [[playing cards]],1.0
plate,/c/en/plate,RelatedTo,dining table,/c/en/dining_table,[[plate]] is related to [[dining table]],0.38900000000000023
dining table,/c/en/dining_table,ExternalURL,dining table,http://fr.wiktionary.org/wiki/dining_table,,0.25
dining table,/c/en/dining_table,ExternalURL,dining table,http://en.wiktionary.org/wiki/dining_table,,0.25
