subject,subject_id,relation,object,object_id,surface_text,weight
coffee,/c/en/coffee/n,Synonym,kafeja,/c/sq/kafeja,,1.0
קאווע,/c/yi/קאווע/n,RelatedTo,coffee,/c/en/coffee,,1.0
kofje,/c/fy/kofje/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,cafè,/c/lld/cafè,,1.0
cà phê,/c/vi/cà_phê/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee cake,/c/en/coffee_cake/n,RelatedTo,coffee,/c/en/coffee,,1.0
frappuccino,/c/en/frappuccino/n,RelatedTo,coffee,/c/en/coffee,,1.0
noncoffee,/c/en/noncoffee/a,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,қаҳва,/c/tg/қаҳва,,1.0
कोफ़ी,/c/hi/कोफ़ी/n,RelatedTo,coffee,/c/en/coffee,,1.0
skinny,/c/en/skinny/n,RelatedTo,coffee,/c/en/coffee,,1.0
ᎧᏫ,/c/chr/ᎧᏫ/n,RelatedTo,coffee,/c/en/coffee,,1.0
rosal,/c/ceb/rosal/n,RelatedTo,coffee,/c/en/coffee,,1.0
macchiato,/c/en/macchiato/n,RelatedTo,coffee,/c/en/coffee,,1.0
chanate,/c/en/chanate/n/wikt/en_1,RelatedTo,coffee,/c/en/coffee,,1.0
καφετζού,/c/el/καφετζού/n,RelatedTo,coffee,/c/en/coffee,,1.0
caffè corretto,/c/it/caffè_corretto/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,gaapii,/c/oj/gaapii,,1.0
kafija,/c/lv/kafija/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,kawa,/c/ln/kawa,,1.0
coffee,/c/en/coffee/n/opencyc/coffee_beverage,IsA,beverage,/c/en/beverage/n,,1.0
caffè freddo,/c/it/caffè_freddo/n,RelatedTo,coffee,/c/en/coffee,,1.0
Coffee,/c/en/coffee,IsA,made using water and coffee beans,/c/en/made_using_water_and_coffee_beans,[[Coffee]] is [[made using water and coffee beans]],1.0
coffee,/c/en/coffee/n,Synonym,འཚིག ཇ,/c/bo/འཚིག_ཇ,,1.0
kafa,/c/sh/kafa/n,Synonym,coffee,/c/en/coffee,,1.0
tintico,/c/es/tintico/n,RelatedTo,coffee,/c/en/coffee,,1.0
咖啡色,/c/zh/咖啡色/a,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,mni k’ ata,/c/dak/mni_k’_ata,,1.0
kape,/c/fil/kape/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,café,/c/pt/café,,1.0
coffee,/c/en/coffee/n,Synonym,кафе,/c/mk/кафе,,1.0
latte macchiato,/c/en/latte_macchiato/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,kawa,/c/csb/kawa,,1.0
demitazza,/c/en/demitazza/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffearin,/c/en/coffearin/n,RelatedTo,coffee,/c/en/coffee,,1.0
кава,/c/uk/кава/n,RelatedTo,coffee,/c/en/coffee,,1.0
kafumi,/c/eo/kafumi/v,RelatedTo,coffee,/c/en/coffee,,1.0
kaffe,/c/no/kaffe/n,RelatedTo,coffee,/c/en/coffee,,1.0
kahlúa,/c/en/kahlúa/n,RelatedTo,coffee,/c/en/coffee,,1.0
кофе,/c/ru/кофе/n,Synonym,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee,AtLocation,work,/c/en/work,*Something you find at [[work]] is [[coffee]],1.0
